calling_component_name,calling_component_type,app_name,app_owner,called_component_name,called_component_type,call_type,instance
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0024,COBOL,DYNAMIC,Columbus
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UTCB9010,COBOL,DYNAMIC,Columbus
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0030,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5091,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCB0037,COBOL,DYNAMIC,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCB0024,COBOL,DYNAMIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0035,COBOL,STATIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0035,COBOL,STATIC,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UTCC0002,COPYBOOK,,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SQLCA,DCLGEN,,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",NEWAPPLI,DCLGEN,,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC0150,COPYBOOK,,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",RULEBCDE,COPYBOOK,,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UTCB0002,COBOL,DYNAMIC,Columbus
COCB0150,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5070,COPYBOOK,,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCB0900,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SQLCA,DCLGEN,,Columbus
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",NVCB3011,COBOL,STATIC,Columbus
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",Y2KCOBOL,COPYBOOK,,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CMQODV,COPYBOOK,,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CMQMDV,COPYBOOK,,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CMQPMOV,COPYBOOK,,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CMQGMOV,COPYBOOK,,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CMQV,COPYBOOK,,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",MQPUT,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",MQCONN,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",MQOPEN,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",MQCLOSE,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",MQDISC,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",MQCMIT,COBOL,STATIC,Columbus
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ABEND,COBOL,STATIC,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5020,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1401,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCBP050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CNVHIST,COPYBOOK,,Columbus
COCBP050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SCPMCVRG,DCLGEN,,Columbus
COCBP050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SQLCA,DCLGEN,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5601,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0701,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0007,COBOL,DYNAMIC,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCB0037,COBOL,DYNAMIC,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCBP205,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SQLCA,DCLGEN,,Columbus
COCBP240,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CNVPEND,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0701,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0007,COBOL,DYNAMIC,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCB0037,COBOL,DYNAMIC,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCBP370,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CNVHIST,COPYBOOK,,Columbus
COCBP370,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CNVPEND,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8106,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8107,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8115,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8110,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8105,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DIC10,COPYBOOK,,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UTCB9010,COBOL,DYNAMIC,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCBS090,COBOL,DYNAMIC,Columbus
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DIUTIL1,COBOL,DYNAMIC,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UUCC5071,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0901,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0701,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0801,COPYBOOK,,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0007,COBOL,DYNAMIC,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCB0037,COBOL,DYNAMIC,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC,Columbus
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC,Columbus
COCBS095,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COEMSG,DCLGEN,,Columbus
COCBS095,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SQLCA,DCLGEN,,Columbus
COCBS095,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CODATEM,DCLGEN,,Columbus
COCBS095,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8110,COPYBOOK,,Columbus
COCBS095,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8105,COPYBOOK,,Columbus
COCBS105,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UXCCRGTR,DCLGEN,,Columbus
COCBS105,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",UXCCRTRA,DCLGEN,,Columbus
COCBS105,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SQLCA,DCLGEN,,Columbus
COCBS105,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CODASEC,DCLGEN,,Columbus
COCBS105,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8110,COPYBOOK,,Columbus
COCBS105,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8105,COPYBOOK,,Columbus
COCBS170,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8100,COPYBOOK,,Columbus
COCBS170,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC7080,COPYBOOK,,Columbus
COCBS170,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8110,COPYBOOK,,Columbus
COCBS170,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8105,COPYBOOK,,Columbus
COCBS170,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCS6080,COBOL,DYNAMIC,Columbus
COCBS170,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCS6081,COBOL,DYNAMIC,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8100,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8110,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8105,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCC8140,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COMO350,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC2401,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CODATEM,COPYBOOK,,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0024,COBOL,DYNAMIC,Columbus
COCBS355,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COCBS095,COBOL,DYNAMIC,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1304,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC2602,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0401,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0402,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0202,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",NBGCA,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",NCMCLOB,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1101,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1301,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DFHEIBLK,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DFHBMSCA,COPYBOOK,,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",NX28,TRANSACTION,STATIC,Columbus
COCO100A,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCU0011,COBOL,DYNAMIC,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1304,COPYBOOK,,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC2602,COPYBOOK,,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0401,COPYBOOK,,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0402,COPYBOOK,,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0202,COPYBOOK,,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DFHEIBLK,COPYBOOK,,Columbus
COCO100C,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DFHBMSCA,COPYBOOK,,Columbus
COCO5000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0601,COPYBOOK,,Columbus
COCO5000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DFHBMSCA,COPYBOOK,,Columbus
COCO5000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC1201,COPYBOOK,,Columbus
COCO5000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",ZZCC0001,COPYBOOK,,Columbus
