component_name,file_name,open_mode,closed,read,write,rewrite,start,release,delete,sort,merge,optional,instance
ARSCC560,STATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC560,CON-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC560,LIT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC560,DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC560,PRT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC590,CONV-HISTORY-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC590,ACT-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC590,ACT-SHEHIC-COMBO-EXTR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC590,DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC600,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC600,OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC610,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC610,OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC620,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC620,OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC701,EXTRACT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC701,PGB-FILE,INPUT,No,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC701,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC701,A-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,B-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,E-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,F-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,S-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,T-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,Z-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC701,REPORT-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC735,ERR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC740,AUD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC801,C-CURRENT-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC801,P-PREVIOUS-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC801,IN-REPORT-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC801,IN-CONV-HIST-MSTR,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC801,IN-TERMINATIONS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ARSCC801,OUT-CONVTRAN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC801,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC801,PRT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC900,CONV-HISTORY,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC900,EXT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC900,DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC900,ERA-TABLE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC900,ERRMSG-OUT,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC900,HZERO-HISTORY,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC910,IN-CURR-BILL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC910,IN-NBI-BILL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ARSCC910,OUT-NBI-BILL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ARSCC910,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0010,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0010,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0020,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0020,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0025,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0025,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0040,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0040,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0050,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0050,INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0050,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0050,OUTPUT02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0060,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0060,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0070,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0070,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0075,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0075,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0076,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0076,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0076,FTPFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0078,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0078,FTPFILE1,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0078,FTPFILE2,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0079,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0079,ARCFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0079,DELFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0079,FTPFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0080,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0080,INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0080,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0081,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0081,ARCFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0081,DELFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0081,FTPFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0090,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0090,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0095,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0095,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0105,ARMAP,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0105,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0105,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0105,REJECTS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0106,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0106,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0106,OUTPUT02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0200,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0200,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0255,INMSTR,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0255,OUTGRPS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0255,OUTGRPS2,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0260,INMSTR,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0260,OUTGRPS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0265,INBUSALL,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0265,OUTGRPS2,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0308,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0308,OUTFILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0309,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0309,OUTFILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0350,POLICY-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0350,PRE-ENROLL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0350,BENELOGIC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0350,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0351,POLICY-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0351,PRE-ENROLL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0351,BENELOGIC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0351,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0355,O-PENDFL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0355,O-REPORT1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0360,I-RECONIN,INPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0360,O-RECONOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0360,O-REPORT1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0360,O-REPORT2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0360,O-REPORT3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0375,RECON-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0375,PRE-ENROLL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0375,BENELOGIC-CANCEL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0375,BENELOGIC-ADDED-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0375,BENELOGIC-CHANGE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0375,BENELOGIC-MATCH-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0375,ERROR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ASCB0377,PMRX-PRENROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0377,CENSUS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ASCB0377,BENELOGIC-UPDATED-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0377,ZIP-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0400,IN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0400,OUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0400,OUT2-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0410,IN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0410,OUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCB0983,OMEGA-LITE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCU0015,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCU0015,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCU0016,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ASCU0016,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0050,CLAIMS-HIST-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ATCB0050,CLAIMS-RERATE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ATCB0050,CHM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0050,THM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0050,LOB-TABLE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0050,ERA-TABLE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ATCB0300,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0300,INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0300,OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ATCB0310,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0310,INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0310,OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ATCB0320,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0320,INPUT02,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
ATCB0320,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0330,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0330,INPUT04,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0330,OTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ATCB0555,INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0555,INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB0555,OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
ATCB1020,INPUT01A,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB1020,INPUT01B,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB1020,INPUT02A,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB1020,INPUT02B,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB1020,INPUT03,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB1020,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
ATCB1020,OUTPUT02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
AVCB0100,CRS-GPA-FILE-PRIOR,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
AVCB0100,CRS-GPA-FILE-CURR,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
AVCB0100,VGT-REINSURANCE-EXT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
AVCB0110,VGT-REINSURANCE-EXT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
AVCB0110,VGT-MONTHLY-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
AXCU0015,INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
AXCU0015,OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BAACVXD1,ABCGL,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
BAACVXD1,BSDTL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BAACVXD1,RPT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0000,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0000,WORK02,OUTPUT/OUTPUT/OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0000,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0001,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0001,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0002,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0002,REPORT02,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0002,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0002,WORK02,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0002,WORK03,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0002,WORK04,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0002,WORK05,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0003,ACTIVITY-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0004,INPUT01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
BACB0004,OUTPUT01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0005,REPTIN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0005,REPTOUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0006,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0006,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0006,WORK02,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0007,OUTPUT01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0008,OUTPUT01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0008,INPUT01-FILE,INPUT,No,No,No,No,No,No,No,No,No,No,Columbus
BACB0009,ENVIRON-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
BACB0009,I-DLOAD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
BACB0009,O-BILLCHG-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,APAY-RECON-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,CYC-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,CAL-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,ENVIRON-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,REMARKS-PRE-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,LETTER-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,PRINT-REPORT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,PRINT-DETAIL,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,LIFE-POL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0010,POLICY-COV-EXCP,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0015,FMLREQIN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0015,FMLREQOT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0020,I-MAINT-ERROR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0020,I-POLICY-REMARKS-FILE1,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0020,I-POLICY-REMARKS-FILE2,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0020,I-LETTER-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0020,O-LETTER-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0020,OUTFIL-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0025,I-MAINT-POLICY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0030,INFILE1,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0030,INFILE2,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0030,INFILE3,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0030,INFILE4,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0030,ENVIRON-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0035,GRPCHGIN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
BACB0035,BILLCHG,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0035,AUDIT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0035,ERROR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0040,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0040,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0040,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0041,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0041,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0041,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0043,WORK03,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0043,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0043,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0043,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0044,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0044,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0044,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0050,NIGD-TRIGGER-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0050,CAL-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0051,UPDATE-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0055,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0055,REPORT03,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0055,WORK02,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0055,WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0070,PREV-FILE,INPUT/INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0070,CURR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0070,SYST-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0070,CALE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0070,DATE-FILE,OUTPUT/OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0070,PRINT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0070,VALID-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0080,NIGD-TRIGGER-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0080,SUSP-FILE,INPUT,No,No,No,No,No,No,No,No,No,No,Columbus
BACB0099,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0099,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0100,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0100,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0100,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0100,WORK04,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0105,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0105,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0105,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0106,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0106,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0106,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0107,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0107,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0107,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
BACB0107,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
BACB0108,DATAIN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
